gene_id	lbd29_T06_A	lbd29_T06_B	lbd29_T09_A	lbd29_T09_B	lbd29_T12_A	lbd29_T12_B	lbd29_T15_A	lbd29_T15_B	lbd29_T18_A	lbd29_T18_B	lbd29_T21_A	lbd29_T21_B
AT4G21750	1.2817549923511378	5.743043025716242	1.1753421317000887	1.1264227835852694	0	0	0	3.203327491519852	0	0.7421437973633532	0	1.2670256512505549
AT4G23750	194.82675883737292	157.93368320719665	156.32050351611178	140.23963655636604	75.37541744008068	110.87582799911263	94.95597379472306	89.69316976255585	103.3599373123764	63.82436657324838	90.31211902910671	69.68641081878052
AT4G23980	581.9167665274165	495.8160478868356	816.8627815315616	708.5199308751345	899.6938124230908	895.87669023283	986.8638705094434	953.7907606000359	810.6905926549041	847.5282165889495	937.6039993749077	919.8606228079028
AT4G27260	863.9028648446669	704.479944487859	600.5998292987454	695.0028574721113	627.059323810033	538.8565240756874	553.6272400710193	494.9140974398171	586.5365117364975	487.5884748677231	422.0039016450986	347.165028442652
AT4G28640	199.95377880677748	176.11998612196476	148.09310859421117	168.9634175377904	129.90231516269225	124.18092735900613	133.9557487461272	134.5397546438338	80.94452922053574	133.5858835254036	78.81784933449312	95.66043666941688
AT4G28720	337.1015629883492	423.07083622776315	239.7697948668181	252.881914914893	158.7694963099572	190.7064241584737	83.08647707038268	100.10398410999538	49.81201798186815	41.560052652347785	50.903194361860145	38.64428236314192
AT4G30080	173.0369239674036	182.82020298530037	263.27663750081985	292.86992373217004	328.7651186216285	350.3676164771959	350.99797456263707	390.80595396542196	386.0431393594782	379.97762425003685	446.6344795621277	432.05574707643916
AT4G31820	280.7043433248991	299.59541117486395	225.66568928641703	195.43435295204424	168.39189002571217	228.404205678172	202.62926550838228	194.602145109831	181.81386563381875	197.41025009865197	205.2548159752425	228.69813005072513
AT4G32280	14.099304915862515	13.400433726671231	8.22739492190062	29.286992373217007	17.641055145550798	26.61019871978703	7.630390751361675	16.01663745759926	11.207704045920334	17.069307339357124	4.92611558340582	11.403230861254993
AT4G32880	602.4248464050347	606.848213050683	561.8135389526424	608.8315145278382	609.4182686644822	488.96240147608665	595.1704786062106	581.4039397108531	605.216018479698	578.8721619434156	617.4064864535295	533.4177991764835
AT4G33430	2499.4222350847185	2526.9389313151464	2155.5774695379628	2302.408169648291	2033.5325385962194	2067.8341921834503	1899.1194758944614	1835.5066526408752	1799.459149594987	1738.8429172223368	1799.6742264709264	1709.2176035369985
AT4G34160	98.6951344110376	152.1906401814804	70.52052790200533	105.32053026522269	80.18661429795817	82.04811271934334	79.69519229199972	81.68485103375623	92.15223326645608	109.09513821241293	136.28919780756104	119.73392404317742
AT4G37490	61.52423963285461	46.90151804334931	85.79997561410647	52.94187082850766	83.39407886987651	70.96052991943208	89.02122543255288	116.12062156759464	125.77534540421708	108.35299441504958	110.01658136272998	100.09502644879383
AT4G37590	1056.1661136973376	1298.88489764949	927.34494191137	1022.7918874954247	952.6169778597431	1028.927683831765	871.5601880444225	886.5208832781191	767.1050769207695	811.1631705181452	701.1504513714284	815.331006579732
AT4G37650	646.0045161449734	646.0923403930773	547.7094333722414	554.7632209157453	505.1756700771365	451.2646199563884	423.9105972978708	442.05919382973957	449.55346228636006	378.4933366553102	366.17459169983266	335.76179758139705
AT4G37750	12.817549923511377	18.1863029147681	37.61094821440284	26.47093541425383	38.489574863019925	55.437913999556315	69.52133795685081	62.464886084637115	95.88813461509619	106.12656302295952	108.37454283492805	124.16851382255437
AT4G37780	0	0	0	0.5632113917926347	0	2.2175165599822524	0.8478211945957417	4.004159364399815	0	2.968575189453413	0	1.9005384768758322
AT4G38210	89.72284946457964	53.601734906684925	77.57258069220586	64.20609866436035	89.80900801371315	62.09046367950307	81.39083468119121	85.68901039815604	92.15223326645608	81.63581770996886	88.67008050130477	83.62369298253661
AT4G39400	1202.2861828253672	1142.8655621175321	839.1942820338634	772.1628181477022	561.3063000857072	609.8170539951194	569.7358427683384	613.4372146260516	488.15777622230786	427.4748272812915	486.0434042293743	504.2762091977208
AT5G00580	3.845264977053413	3.8286953504774948	14.104105580401065	3.3792683507558086	11.226126001714144	8.87006623992901	4.239105972978709	5.605823110159741	1.2453004495467037	5.937150378906826	3.28407705560388	5.0681026050022195
AT5G02470	176.882188944457	203.8780274129266	144.5670821991109	169.52662892958304	163.58069316783468	191.81518243846483	175.49898728131853	155.3613833387128	209.2104755238462	201.8631128828321	157.63569866898624	167.88089879069852
AT5G03150	361.4549078430208	343.62540770535514	324.3944283492245	323.846550280765	304.7091343322411	243.92682159804778	377.28043159510503	333.94689099094455	336.23112137761	372.55618627640337	389.1631310890598	309.78777173076065
AT5G05610	392.21702765944815	405.8417071506144	413.7204303584312	352.0071198703967	421.78159120726	410.2405635967167	361.171828897786	384.3992989823822	463.2517672313738	470.519167528366	499.1797124517898	443.45897793769416
AT5G06080	2.5635099847022755	1.9143476752387474	4.701368526800355	15.206707578401138	11.226126001714144	23.28392387981365	10.173854335148901	6.406654983039704	7.471802697280222	11.132156960450299	6.56815411120776	15.204307815006658
AT5G10510	110.23092934219784	99.54607911241486	148.09310859421117	132.9178884630618	131.5060474486514	145.24733467883755	184.8250204218717	150.55639210143303	151.92665484469785	135.0701711201303	182.26627658601535	143.17389859131268
AT5G12330	243.53344854671616	223.02150416531407	163.37255630631233	179.10122259005783	150.75083488016136	184.05387447852695	177.19462967051	163.36970206751246	174.34206293653853	168.4666420014812	144.49939044657071	157.1111807550688
AT5G14750	53.83370967874778	82.31695003526613	35.26026395100266	31.539837940387546	9.622393715754981	31.045231839751533	10.173854335148901	14.414973711839334	0	1.4842875947267065	0	10.769718035629715
AT5G16560	74.34178955636598	86.14564538574363	84.62463348240638	85.04492016068784	51.319433150693236	62.09046367950307	54.26055645412747	86.489842271036	44.830816183681335	78.66724252051544	60.755425528671786	88.69179558753883
